[9658.282233 2023-06-27 15:01:29 ] [I|ap]:[ADSP]tof_hpf 9.638972 0 0.000000 0 1.357470
[9709.003900 2023-06-27 15:01:29 ] [I|ap]:[ADSP]tof_hpf 9.670959 0 0.000000 0 1.354263
[9709.430410 2023-06-27 15:01:29 ] [I|ap]:[ADSP]tof_hpf 9.702966 0 0.000000 0 1.350199
[9760.297077 2023-06-27 15:01:29 ] [I|ap]:[ADSP]tof_hpf 9.732987 0 0.000000 0 1.344073
[9811.179733 2023-06-27 15:01:29 ] [I|ap]:[ADSP]tof_hpf 9.762974 0 0.000000 0 1.340692
[9811.746973 2023-06-27 15:01:29 ] [I|ap]:[ADSP]tof_hpf 9.794959 0 0.000000 0 1.341208
[9862.630254 2023-06-27 15:01:29 ] [I|ap]:[ADSP]tof_hpf 9.826967 0 0.000000 0 1.344293
[9863.874473 2023-06-27 15:01:29 ] [I|ap]:[ADSP]tof_hpf 9.854959 0 0.000000 0 1.341521
[9914.692806 2023-06-27 15:01:29 ] [I|ap]:[ADSP]tof_hpf 9.886965 0 0.000000 0 1.341211
[9965.767962 2023-06-27 15:01:29 ] [I|ap]:[ADSP]tof_hpf 9.918975 0 0.000000 0 1.330693
[9966.024264 2023-06-27 15:01:29 ] [I|ap]:[ADSP]tof_hpf 9.950959 0 0.000000 0 1.314288
[10016.762025 2023-06-27 15:01:29 ] [I|ap]:[ADSP]tof_hpf 9.980960 0 0.000000 0 1.287526
[10017.034733 2023-06-27 15:01:29 ] [I|ap]:[ADSP]tof_hpf 10.010977 0 0.000000 0 1.281934
[10067.916869 2023-06-27 15:01:29 ] [I|ap]:[ADSP]tof_hpf 10.042966 0 0.000000 0 1.286130
[10118.879004 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.074972 0 0.000000 0 1.286117
[10119.505879 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.102985 0 0.000000 0 1.282724
[10171.027181 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.134965 0 0.000000 0 1.264856
[10171.705879 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.168965 0 0.000000 0 1.242545
[10223.007546 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.196964 0 0.000000 0 1.219017
[10274.997702 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.234936 0 0.000000 0 1.152064
[10275.880046 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.258934 0 0.000000 0 1.118320
[10326.782285 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.290927 0 0.000000 0 1.061621
[10327.261296 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.322923 0 0.000000 0 1.035608
[10378.638587 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.350926 0 0.000000 0 1.011328
[10429.454733 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.384923 0 0.000000 0 0.988477
[10429.859056 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.414932 0 0.000000 0 0.975592
[10480.729941 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.444925 0 0.000000 0 0.967036
[10481.296191 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.476925 0 0.000000 0 0.952344
[10536.093796 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.506936 0 0.000000 0 0.942662
[10587.252598 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.538965 0 0.000000 0 0.938419
[10587.753535 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.568935 0 0.000000 0 0.924260
[10639.102233 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.600926 0 0.000000 0 0.924250
[10642.388535 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.632970 0 0.000000 0 0.924275
[10693.849264 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.660930 0 0.000000 0 0.920290
[10744.781035 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.694936 0 0.000000 0 0.918604
[10745.104004 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.724921 0 0.000000 0 0.916219
[10796.111243 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.754925 0 0.000000 0 0.914948
[10796.435358 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.786927 0 0.000000 0 0.916571
[10847.133066 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.818929 0 0.000000 0 0.916183
[10898.000097 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.848951 0 0.000000 0 0.916009
[10898.276035 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.878928 0 0.000000 0 0.921388
[10948.935097 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.910923 0 0.000000 0 0.921288
[10949.271243 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.940922 0 0.000000 0 0.923209
[11000.312858 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 10.970918 0 0.000000 0 0.922936
[11051.053587 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 11.002925 0 0.000000 0 0.924202
[11051.650670 2023-06-27 15:01:30 ] [I|ap]:[ADSP]tof_hpf 11.034923 0 0.000000 0 0.924395
[11102.633691 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.064927 0 0.000000 0 0.921898
[11102.931452 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.096923 0 0.000000 0 0.919955
[11153.958431 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.126935 0 0.000000 0 0.911725
[11204.788379 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.160924 0 0.000000 0 0.912626
[11205.100097 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.190921 0 0.000000 0 0.913261
[11256.050931 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.220925 0 0.000000 0 0.914692
[11256.356295 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.252925 0 0.000000 0 0.914252
[11306.996347 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.282924 0 0.000000 0 0.914486
[11358.259472 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.312923 0 0.000000 0 0.913266
[11358.581295 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.342921 0 0.000000 0 0.912098
[11418.046920 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.374925 0 0.000000 0 0.906447
[11418.537441 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.404926 0 0.000000 0 0.904386
[11469.843222 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.438924 0 0.000000 0 0.902108
[11470.149264 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.468967 0 0.000000 0 0.901934
[11520.885097 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.498933 0 0.000000 0 0.902755
