[6636.193901 2023-06-08 20:53:45 ] [I|ap]:[ADSP]tof_hpf 6.595144 0 0.000000 0 0.826606
[6638.394891 2023-06-08 20:53:45 ] [I|ap]:[ADSP]tof_hpf 6.627150 0 0.000000 0 0.807260
[6661.237183 2023-06-08 20:53:45 ] [I|ap]:[ADSP]tof_hpf 6.657143 0 0.000000 0 0.805920
[6712.633953 2023-06-08 20:53:45 ] [I|ap]:[ADSP]tof_hpf 6.687143 0 0.000000 0 0.805859
[6764.164318 2023-06-08 20:53:45 ] [I|ap]:[ADSP]tof_hpf 6.741184 0 0.000000 0 0.806785
[6764.506297 2023-06-08 20:53:45 ] [I|ap]:[ADSP]tof_hpf 6.749181 0 0.000000 0 0.809076
[6815.473016 2023-06-08 20:53:45 ] [I|ap]:[ADSP]tof_hpf 6.781201 0 0.000000 0 0.819934
[6816.422287 2023-06-08 20:53:45 ] [I|ap]:[ADSP]tof_hpf 6.813188 0 0.000000 0 0.102296
[6867.728276 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 6.843186 0 0.000000 0 0.018154
[6921.522599 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 6.873187 0 0.000000 0 0.018123
[6922.112964 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 6.905176 0 0.000000 0 0.018277
[6973.215047 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 6.935180 0 0.000000 0 0.018350
[6974.207287 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 6.965187 0 0.000000 0 0.018415
[7026.530568 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.001176 0 0.000000 0 0.018541
[7077.711662 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.031174 0 0.000000 0 0.018634
[7078.413120 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.061176 0 0.000000 0 0.018738
[7129.295776 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.091178 0 0.000000 0 0.018852
[7130.399422 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.123178 0 0.000000 0 0.018986
[7181.447026 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.153178 0 0.000000 0 0.019065
[7233.218432 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.185192 0 0.000000 0 0.019110
[7235.270099 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.215177 0 0.000000 0 0.019177
[7287.116662 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.245173 0 0.000000 0 0.019213
[7288.295776 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.277192 0 0.000000 0 0.019184
[7339.634422 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.309180 0 0.000000 0 0.019223
[7340.726557 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.339200 0 0.000000 0 0.019316
[7391.865047 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.373199 0 0.000000 0 0.019321
[7443.280516 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.403192 0 0.000000 0 0.019249
[7444.581349 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.433199 0 0.000000 0 0.019205
