[7290.317860 2023-06-06 10:30:43 ] [I|ap]:[ADSP]tof_hpf 7.285239 0 0.000000 0
[7341.198589 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.319220 0 0.000000 0
[7392.149214 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.347224 0 0.000000 0
[7392.462287 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.379222 0 0.000000 0
[7443.228380 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.411220 0 0.000000 0
[7443.533172 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.439253 0 0.000000 0
[7494.495828 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.471221 0 0.000000 0
[7545.310724 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.501223 0 0.000000 0
[7545.794995 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.533226 0 0.000000 0
[7596.627495 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.565242 0 0.000000 0
[7596.966037 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.595239 0 0.000000 0
[7647.737703 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.627227 0 0.000000 0
[7698.542495 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.659221 0 0.000000 0
[7698.959057 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.691225 0 0.000000 0
[7749.534370 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.721218 0 0.000000 0
[7800.612807 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.753218 0 0.000000 0
[7800.941245 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.781235 0 0.000000 0
[7851.552859 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.811222 0 0.000000 0
[7852.078901 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.843225 0 0.000000 0
[7903.121974 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.877222 0 0.000000 0
