[9796.825776 2023-06-06 16:19:22 ] [I|ap]:[ADSP]tof_hpf 9.751163 0 0.000000 0
[9797.409422 2023-06-06 16:19:22 ] [I|ap]:[ADSP]tof_hpf 9.783166 0 0.000000 0
[9848.681141 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 9.815170 0 0.000000 0
[9849.563432 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 9.843165 0 0.000000 0
[9901.267651 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 9.877171 0 0.000000 0
[9954.743120 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 9.907172 0 0.000000 0
[9955.336557 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 9.941170 0 0.000000 0
[10007.019214 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 9.969173 0 0.000000 0
[10009.154057 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.003163 0 0.000000 0
[10062.261714 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.031167 0 0.000000 0
[10113.512911 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.063182 0 0.000000 0
[10114.217755 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.093162 0 0.000000 0
[10165.501245 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.123179 0 0.000000 0
[10166.407026 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.155175 0 0.000000 0
[10217.522859 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.187182 0 0.000000 0
[10219.892078 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.217172 0 0.000000 0
[10272.761401 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.249163 0 0.000000 0
[10324.620203 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.281173 0 0.000000 0
[10325.556193 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.309166 0 0.000000 0
[10377.403224 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.343168 0 0.000000 0
[10378.239370 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.371167 0 0.000000 0
[10430.672755 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.403187 0 0.000000 0
